field_1,Venue,Latitude,Longitude,Venue Cate,geometry,OBJECTID,WEB_URL,NAME,NEIGHBORHO,Shape_Leng,Shape_Area,TYPE,COLOR,APPR_DATE,UPDATE_PLA,ADOPTED,count
"768",Ivy City Smokehouse,38.914569277140259,-76.985473571116074,Seafood Restaurant,POINT (38.91456927714026 -76.98547357111607),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"770",Arepa Zone,38.908625566774901,-76.997471451759338,Arepa Restaurant,POINT (38.9086255667749 -76.99747145175934),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"771",Rappahanock Oyster Bar,38.908488352222818,-76.997367494711170,Seafood Restaurant,POINT (38.90848835222282 -76.99736749471117),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"772",Ari's Diner,38.914819561652742,-76.984559297561646,Diner,POINT (38.91481956165274 -76.98455929756165),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"773",St. Anselm,38.907705953759411,-76.999017851368109,Steakhouse,POINT (38.90770595375941 -76.99901785136811),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"774",TaKorean,38.908431460890057,-76.997165679931641,Taco Place,POINT (38.90843146089006 -76.99716567993164),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"776",Stellina Pizzeria,38.907800000000002,-77.000280000000004,Pizza Place,POINT (38.9078 -77.00028),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"777",Gravitas,38.914506000000003,-76.983908000000000,New American Restaurant,POINT (38.914506 -76.983908),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"778",Pluma,38.907846635409285,-77.000475525856018,Café,POINT (38.90784663540929 -77.00047552585602),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"779",Puddin',38.908501999999999,-76.997454000000005,Comfort Food Restaurant,POINT (38.908502 -76.997454),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"780",Puddin',38.908485912983615,-76.997418585878179,Food Truck,POINT (38.90848591298361 -76.99741858587818),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"785",DC Dosa,38.908593998515251,-76.997431480558589,Dosa Place,POINT (38.90859399851525 -76.99743148055859),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"787",Cucina al Volo,38.908469337275328,-76.997464284111331,Italian Restaurant,POINT (38.90846933727533 -76.99746428411133),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"789",Gorsha,38.908527470318774,-76.997238099575043,Ethiopian Restaurant,POINT (38.90852747031877 -76.99723809957504),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"791",O-Ku,38.908221599999997,-76.998655700000000,Sushi Restaurant,POINT (38.9082216 -76.9986557),"12",http://planning.dc.gov/,Cluster 23,"Ivy City, Arboretum, Trinidad, Carver Langston",10168.655829258512313,3516218.869687745813280,Original,,,,,"0"
"181",George's King of Falafel & Cheesesteak,38.905379000000003,-77.056890999999993,Falafel Restaurant,POINT (38.905379 -77.05689099999999),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"182",Chaia Tacos,38.904029245350976,-77.063052809041338,Taco Place,POINT (38.90402924535098 -77.06305280904134),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"184",Stachowski Market & Deli,38.909334304469702,-77.057021608479474,Deli / Bodega,POINT (38.9093343044697 -77.05702160847947),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"185",Chez Billy Sud,38.903667443434166,-77.061147320629630,French Restaurant,POINT (38.90366744343417 -77.06114732062963),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"186",Fiola Mare,38.901680071990349,-77.061077541545941,Italian Restaurant,POINT (38.90168007199035 -77.06107754154594),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"187",&pizza,38.907506841701085,-77.063212394714412,Pizza Place,POINT (38.90750684170109 -77.06321239471441),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"192",Bourbon Steak,38.904436699999998,-77.057389099999995,Steakhouse,POINT (38.9044367 -77.05738909999999),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"193",Pizzeria Paradiso,38.905028461056943,-77.065560089007647,Pizza Place,POINT (38.90502846105694 -77.06556008900765),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"195",Luke's Lobster,38.905493999999997,-77.065061000000000,Seafood Restaurant,POINT (38.905494 -77.065061),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"197",La Chaumiere,38.905439999999999,-77.057479999999998,French Restaurant,POINT (38.90544 -77.05748),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"199",Filomena Ristorante,38.904513000000001,-77.062690000000003,Italian Restaurant,POINT (38.904513 -77.06269),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"200",Dog Tag Bakery,38.903922000000001,-77.063153999999997,Bakery,POINT (38.903922 -77.063154),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"202",Seasons Restaurant,38.904290176512959,-77.056917405135721,Café,POINT (38.90429017651296 -77.05691740513572),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"203",Kafè Leopold,38.904738964965667,-77.066477984189973,Austrian Restaurant,POINT (38.90473896496567 -77.06647798418997),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"204",District Chicken & Gyro,38.907736999999997,-77.062994000000003,Middle Eastern Restaurant,POINT (38.907737 -77.062994),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"205",District Doughnut,38.904684904610839,-77.067085504531860,Donut Shop,POINT (38.90468490461084 -77.06708550453186),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"206",Muncheez,38.904612645863814,-77.062758534570762,Lebanese Restaurant,POINT (38.90461264586381 -77.06275853457076),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"208",Falafel Inc,38.905476390536080,-77.065321948378028,Falafel Restaurant,POINT (38.90547639053608 -77.06532194837803),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"235",Fresh Baguette,38.914625999999998,-77.066963000000001,Bakery,POINT (38.914626 -77.066963),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"660",George's King of Falafel & Cheesesteak,38.905379000000003,-77.056890999999993,Falafel Restaurant,POINT (38.905379 -77.05689099999999),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"661",Chaia Tacos,38.904029245350976,-77.063052809041338,Taco Place,POINT (38.90402924535098 -77.06305280904134),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"664",Stachowski Market & Deli,38.909334304469702,-77.057021608479474,Deli / Bodega,POINT (38.9093343044697 -77.05702160847947),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"665",Chez Billy Sud,38.903667443434166,-77.061147320629630,French Restaurant,POINT (38.90366744343417 -77.06114732062963),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"666",Fiola Mare,38.901680071990349,-77.061077541545941,Italian Restaurant,POINT (38.90168007199035 -77.06107754154594),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"667",&pizza,38.907506841701085,-77.063212394714412,Pizza Place,POINT (38.90750684170109 -77.06321239471441),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"670",Bourbon Steak,38.904436699999998,-77.057389099999995,Steakhouse,POINT (38.9044367 -77.05738909999999),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"672",Pizzeria Paradiso,38.905028461056943,-77.065560089007647,Pizza Place,POINT (38.90502846105694 -77.06556008900765),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"674",Luke's Lobster,38.905493999999997,-77.065061000000000,Seafood Restaurant,POINT (38.905494 -77.065061),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"675",La Chaumiere,38.905439999999999,-77.057479999999998,French Restaurant,POINT (38.90544 -77.05748),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"676",Filomena Ristorante,38.904513000000001,-77.062690000000003,Italian Restaurant,POINT (38.904513 -77.06269),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"677",Dog Tag Bakery,38.903922000000001,-77.063153999999997,Bakery,POINT (38.903922 -77.063154),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"678",Seasons Restaurant,38.904290176512959,-77.056917405135721,Café,POINT (38.90429017651296 -77.05691740513572),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"679",Kafè Leopold,38.904738964965667,-77.066477984189973,Austrian Restaurant,POINT (38.90473896496567 -77.06647798418997),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"680",District Chicken & Gyro,38.907736999999997,-77.062994000000003,Middle Eastern Restaurant,POINT (38.907737 -77.062994),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"681",District Doughnut,38.904684904610839,-77.067085504531860,Donut Shop,POINT (38.90468490461084 -77.06708550453186),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"682",Muncheez,38.904612645863814,-77.062758534570762,Lebanese Restaurant,POINT (38.90461264586381 -77.06275853457076),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"683",Falafel Inc,38.905476390536080,-77.065321948378028,Falafel Restaurant,POINT (38.90547639053608 -77.06532194837803),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"684",Peacock Cafe,38.906216000000001,-77.063877000000005,American Restaurant,POINT (38.906216 -77.06387700000001),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"685",Martin's Tavern,38.906830739813465,-77.063116232455044,American Restaurant,POINT (38.90683073981346 -77.06311623245504),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"687",Boulangerie Christophe,38.908319897899915,-77.063820192869514,Bakery,POINT (38.90831989789991 -77.06382019286951),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"688",SUNdeVICH,38.903733198398413,-77.063697800775643,Sandwich Place,POINT (38.90373319839841 -77.06369780077564),"13",http://planning.dc.gov/,Cluster 4,"Georgetown, Burleith/Hillandale",8517.966403964921483,3381461.674063669983298,Original,,,,,"0"
"145",Georgia Brown's,38.901868000000000,-77.034823000000003,Southern / Soul Food Restaurant,POINT (38.901868 -77.034823),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"149",Claudia's Steakhouse,38.902726204097497,-77.034811633829918,Latin American Restaurant,POINT (38.9027262040975 -77.03481163382992),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"150",Little Sesame,38.903548999999998,-77.042962000000003,Israeli Restaurant,POINT (38.903549 -77.042962),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"152",El Fuego,38.901826283455442,-77.038610332275226,Food Truck,POINT (38.90182628345544 -77.03861033227523),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"153",BLT Steak,38.901719999999997,-77.037599999999998,Steakhouse,POINT (38.90172 -77.0376),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"156",Toryumon Japanese House,38.900543848531640,-77.043538052098128,Japanese Restaurant,POINT (38.90054384853164 -77.04353805209813),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"158",Naf Naf Middle Eastern Grill,38.903020102726671,-77.043440453538409,Middle Eastern Restaurant,POINT (38.90302010272667 -77.04344045353841),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"159",KBBQ Box Food Truck,38.902453958667941,-77.038615954765277,Food Truck,POINT (38.90245395866794 -77.03861595476528),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"160",Cafe Grande,38.902613624050048,-77.041122544897334,Café,POINT (38.90261362405005 -77.04112254489733),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"161",Penn Grill,38.901081922094818,-77.044883054789892,Sandwich Place,POINT (38.90108192209482 -77.04488305478989),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"162",The Bombay Club,38.900822475356769,-77.038246456968650,Indian Restaurant,POINT (38.90082247535677 -77.03824645696865),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
"163",Crepeaway,38.903742490107327,-77.045261820022944,French Restaurant,POINT (38.90374249010733 -77.04526182002294),"14",http://planning.dc.gov/,Cluster 6,"Dupont Circle, Connecticut Avenue/K Street",6838.303702138446170,2286330.268857140559703,Original,,,,,"0"
